"pathway" "country" "tradeadjustment" "year" "gdp" "population" "kcal_hist" "kcal_targ" "kcal_feas" "fat_feas" "prot_feas" "kcal_mder" "lnppmatureforest" "lnppmatureotherland" "patarget" "agroecosh" "protectedareasforest" "protectedareasothernat" "protectedareasother" "oecmareas" "calcbioscore" "histcropland" "histharvarea" "histpasture" "histurban" "histforest" "histotherland" "calccropland" "calcpasture" "calcforest" "calcnewforest" "calcotherland" "newotherland" "calcurban" "totalland" "forestchange" "newforestchange" "netforestchange" "histcropallco2e" "histcropco2" "histcropn2o" "histcropch4" "calccropallco2e" "calccropn2o" "calccropch4_ch4" "calccropch4" "calccropco2" "histliveallco2e" "histliven2o" "histlivech4" "calcliveallco2e" "calclivech4_ch4" "calclivech4" "calcliven2o" "calcallagrico2e" "calcdeforco2" "calcotherlucco2" "calcsequestco2" "calcpeatco2" "calcalllandco2e" "ghgbiofuels" "histwfblue" "calcwfblue" "calcsequestaband" "calcsequestaffor" "calcfarmlabourfte" "calcn_synth" "histn_org" "histn_synth" "totalp" "histp" "lnppnewforest" "lnppnewotherland" "kcal_pou" "pou_computed" "mder_pou" "calcn_agsoils" "calcn_leftpasture" "water_requirement" "lnppmatureforest_expost" "lnppmatureotherland_expost" "pathway_id"
"NationalCommitments" "R_NMC" "Yes" "2015" 3569.194149 735.465421 2582.425437 2582.425437 2585.819282 61.87784104 77.85775415 2023.860028 10822.184 87726.883 NA 0.262751277 3936.289 21752.269 67959.656 116416.021 79.29976556 134932.4771 85022.627 580731.1 0 44185.8632 718075.6197 134932.4771 561815.5067 41824.6668 2361 716337.6184 16991.27864 3949.452299 1478212 7.27595761418343e-12 396 396 163.5427475 77.8428991 65.3691948 20.3306536 151.0718176 57.46334496 0.747269717 20.32573631 73.28273636 319.9368073 73.5566559 246.3801514 242.4054837 6.732608198 183.126943 59.27854076 393.4038323 0 23.35344631 -16.5174933 NA 6.835953001 -0.0735 328640.1169 195815.7924 -9.111850372 -7.405642933 9034.972867 5887.381344 1896.844653 7307.85425 607.5135814 2223.77772 1888.8 13593.02291 2809.32015196447 6.84 1806.63409326133 1785.72443 7854.80861204848 202055.618661692 18847.3952436241 358652.741591014 "NC"
"NationalCommitments" "R_NMC" "Yes" "2020" 3770.996072 799.18575 2620.738685 2620.738685 2618.61159 65.40593873 78.43213802 2025.492642 11073.252 88678.174 NA 0.266437676 4374.197 24822.023 91915.825 128760.127 79.29976556 137726.9377 90800.516 578203.5 0 44476.45 716879.5999 137726.9377 562160.0744 41824.6668 2651 711810.8445 16991.27864 5047.198 1478212 -7.28e-12 290 290 172.3663683 76.2473305 74.0061504 22.11288736 162.6149026 66.45109948 0.812887068 22.11052824 74.05327488 350.9962592 80.3675418 270.6287174 273.0245635 7.606741261 206.9033623 66.12120122 435.5638104 0 33.91758709 -14.95996015 NA 18.95762693 -0.0757 328640.1169 209802.4147 -6.644687213 -8.315272942 9571.648675 6916.700096 2311.381616 8114.93313 669.7009635 2406.40919 2120.8 13593.02291 2843.57535310697 8.36 1811.10884740941 2242.18715 8590.73273665637 211251.155470286 18743.2998165414 356399.174858282 "NC"
"NationalCommitments" "R_NMC" "Yes" "2025" 4553.212302 863.019027 0 2660.315169 2655.534479 68.03111082 79.61919688 2038.947992 11073.252 86265.5127 NA 0.264666811 4374.197 24822.023 91915.825 128760.127 80.33809335 0 0 0 0 0 0 137150.792 562160.0744 41824.6668 4566 708973.6513 17035.49185 6501.323698 1478212 0 1915 1915 0 0 0 0 163.3947025 67.67007849 0.814527657 22.15515227 73.56947176 0 0 0 290.2283797 8.065820726 219.3903237 70.83805594 453.4855045 0 13.43383401 -18.10667406 NA -4.672840052 -0.137577697 0 211677.27 -3.784706404 -14.32196765 10045.13715 6918.813181 0 0 689.6369326 0 3652.8 13628.39348 2882.22869451579 8.03 1823.97417512725 2366.769498 8951.51449591266 214214.0471396 18743.2998165414 354976.48529845 "NC"
"NationalCommitments" "R_NMC" "Yes" "2030" 5436.059943 927.639325 0 2699.891653 2695.119934 70.74869539 80.88381143 2053.269805 11073.252 85639.93926 NA 0.264358436 4374.197 24822.023 91915.825 128760.127 81.37039667 0 0 0 0 0 0 140618.9208 562160.0744 41824.6668 5204.333333 703832.372 17035.49185 7536.140858 1478212 0 638.3333333 638.3333333 108.7856456 0 84.4518402 24.33380544 171.8459673 71.62720253 0.872684693 23.73702364 76.48174112 335.407615 79.3619736 256.0456414 312.2043026 8.64836905 235.2356382 76.96866444 483.8939845 0 38.24066535 -18.49675421 NA 19.74391115 -0.156285352 0 223103.3921 -2.172554981 -16.32419923 10863.39353 7189.609667 0 0 740.600143 0 4163.466667 13628.39348 2923.33747560418 7.7 1837.97728085871 2597.869607 9614.43260723914 227081.474718984 18743.2998165414 352398.428793772 "NC"
"NationalCommitments" "R_NMC" "Yes" "2035" 6383.000341 991.954281 0 2739.468136 2734.785279 73.47180532 82.15552382 2060.94343 11073.252 84996.85482 NA 0.264065702 4374.197 24822.023 91915.825 128760.127 82.39651623 0 0 0 0 0 0 144274.2448 562160.0744 41824.6668 5842.666667 698547.1786 17035.49185 8527.676861 1478212 0 638.3333333 638.3333333 0 0 0 0 180.3808917 75.52465469 0.93033214 25.30503422 79.55120279 0 0 0 332.4869105 9.180276425 249.7035188 82.78339173 512.7115168 0 39.30130901 -18.93685048 NA 20.36445853 -0.156285352 0 235462.7109 -0.610419687 -18.3264308 11719.68577 7433.594231 0 0 792.0162382 0 4674.133333 13628.39348 2964.32930470055 7.27 1847.15163852717 2842.693779 10209.2059279318 240696.530186081 18743.2998165414 349748.207627349 "NC"
"NationalCommitments" "R_NMC" "Yes" "2040" 7373.718871 1056.009387 0 2779.04462 2774.545392 76.20139542 83.43575597 2062.482801 11073.252 84332.34631 NA 0.263831015 4374.197 24822.023 91915.825 128760.127 83.41619258 0 0 0 0 0 0 148148.7768 562160.0744 41824.6668 6481 693085.9113 17035.49185 9476.078838 1478212 0 638.3333333 638.3333333 0 0 0 0 188.8144733 79.14811555 0.98755953 26.86161923 82.80473849 0 0 0 350.8658612 9.656172374 262.6478886 88.21797264 539.5240491 0 40.6143684 -20.32866237 NA 20.28570603 -0.156285352 0 248648.2721 0 -20.32866237 12621.41434 7628.275134 0 0 836.0344518 0 5184.8 13628.39348 3005.22222993985 6.76 1851.50818325616 3087.237798 10742.227085761 255040.941960814 18743.2998165414 347009.695505171 "NC"
"NationalCommitments" "R_NMC" "Yes" "2045" 8409.146715 1117.923285 0 2818.621104 2814.286749 78.92974391 84.71425424 2063.344941 11073.252 83757.86713 NA 0.264752084 4374.197 24822.023 91915.825 128760.127 84.42990993 0 0 0 0 0 0 151970.4432 562160.0744 41824.6668 6481 688364.5506 17035.49185 10375.77316 1478212 0 0 0 0 0 0 0 197.1597677 82.78580621 1.042649992 28.36007978 86.0138817 0 0 0 366.5696868 10.0553597 273.5057838 93.06390305 563.5731692 0 38.43421694 -20.32866237 NA 18.10555457 -0.156285352 0 262131.9053 0 -20.32866237 13538.26886 7804.302054 0 0 885.9491949 0 5184.8 13628.39348 3045.90525723933 6.24 1854.07020691048 3353.80696 11160.8396929734 269604.908511556 18743.2998165414 344642.204078754 "NC"
"NationalCommitments" "R_NMC" "Yes" "2050" 9475.585528 1175.568092 0 2858.197588 2853.83716 81.64481047 85.97581042 2066.516988 11073.252 83218.01461 NA 0.268445482 4374.197 24822.023 91915.825 128760.127 85.43774982 0 0 0 0 0 0 155586.586 562160.0744 41824.6668 6481 683927.7692 17035.49185 11196.41166 1478212 0 0 0 131.0052075 0 105.026376 25.97883152 204.8987806 86.10025338 1.093679605 29.74808525 89.05044196 394.9834101 94.8442131 300.139197 378.8615683 10.35836273 281.7474664 97.11410195 583.6040636 0 36.0786632 -20.32866237 NA 15.75000084 -0.156285352 0 275345.3928 0 -20.32866237 14439.25176 7927.99295 0 0 933.4789891 0 5184.8 13628.39348 3086.20855255823 5.78 1857.59297328677 3624.515642 11452.913553028 283858.701326741 18743.2998165414 342417.412838934 "NC"
"NationalCommitments" "R_NEU" "Yes" "2000" 688.951161 88.18566 2500.467983 2500.467983 2459.151711 81.18138028 67.5802317 2099.757188 15405.134 4523.123 NA 0.294651432 6254.652 529.984 7154.296 0 60.03573182 48609.9221 27826.485 18142.8944 0 26277.91 23057.4316 48609.9221 18330.93626 26277.91 0 21002.34147 0 1867.048271 116088.1581 0 0 0 29.79963112 14.6342517 14.9151639 0.25021552 26.35782487 10.82467697 0.00924606843599332 0.251493061 15.28165484 63.97814522 8.2728009 55.70534432 61.25757113 1.975976526 53.7465615 7.511009632 87.615396 0 0 0 NA 0 0 0 685.7357143 0 0 866.3765167 126.9708901 1022.720097 900.371 27.35052909 193.947 0 1388.36824 2871.74574765176 NA 1977.16357966279 1067.964105 770.54809627854 755.799624044385 14681.0596702529 19675.6267175646 "NC"
"NationalCommitments" "R_NEU" "Yes" "2005" 787.1757719 85.611154 2658.286748 2658.286748 2604.258311 91.93709824 72.22086555 2110.006652 15405.134 4523.123 NA 0.295675301 6254.652 529.984 7154.296 0 60.03573182 47793.7763 29956.227 18442.6869 0 26747.48 23106.1039 47793.7763 18643.32129 26277.91 0 20845.71999 378.3894474 2149.041071 116088.1581 0 0 0 28.42918912 11.8170646 16.4088834 0.20324112 27.29627072 16.20802149 0.00740815040072067 0.201501691 10.88674754 51.54041458 6.7742493 44.76616528 48.19688174 1.550127911 42.16347917 6.033402572 75.25318083 0 0.358768784 -1.061035835 NA -0.702267052 -0.239971627 825.801798 594.9349772 -1.061035835 0 781.2615198 1335.878158 841.3211203 1228.49541 178.4793925 372.26456 0 1388.36824 3026.8172343186 NA 1992.57395393021 775.0867875 714.970285953717 689.557351397801 14681.0596702529 19528.7829671917 "NC"
"NationalCommitments" "R_NEU" "Yes" "2010" 890.0470274 83.705465 2701.934751 2701.934751 2634.673107 97.26126764 78.61349848 2101.450768 15405.134 4523.123 NA 0.306798434 6254.652 529.984 7154.296 0 60.03573182 46980.1679 31885.953 17556.1428 0 27217.05 24203.1619 46980.1679 17792.35815 26277.91 0 20828.63662 1735.460299 2473.625131 116088.1581 0 0 0 32.4793126 12.8009878 19.4017824 0.2765424 34.61766511 21.86410174 0.0101465862192361 0.275987145 12.47757622 44.8703819 6.0733491 38.7970328 42.95075401 1.375132507 37.40360418 5.547149831 77.27278541 0 3.161611908 -4.468814309 NA -1.307202401 -0.295633713 1292.35778 562.1822314 -4.468814309 0 775.0050428 2208.85549 799.2543642 1705.12979 280.218369 524.8267 0 1388.36824 3124.42923190467 NA 1989.40525813883 779.0615382 621.994907792462 667.152914690489 14681.0596702529 19512.7660956884 "NC"
"NationalCommitments" "R_NEU" "Yes" "2015" 944.1850123 82.607615 2614.753175 2614.753175 2637.331109 95.17802955 78.99881476 2088.152832 15406.658 4524.88 NA 0.314962122 6367.43 551.441 7309.688 0 60.03573182 47053.7093 32597.913 17061.1962 0 27467.5875 23738.938 47053.7093 17284.1667 26277.91 0 20773.2279 1851.910912 2847.233294 116088.1581 0 0 0 33.97416514 12.3446229 21.4715592 0.15798304 37.04974083 24.92273348 0.00577371015331111 0.157044916 11.96996244 42.11723926 5.7519735 36.36526576 40.69374337 1.300200741 35.36546015 5.328283224 77.44785048 0 5.11990512 -4.695119247 NA 0.424785873 -0.295633713 1356.576506 585.2725008 -4.695119247 0 751.6518586 2566.476763 771.2065449 1884.10099 307.0882388 485.55923 0 1481.528729 3149.49317483766 NA 1979.97555418992 747.8003538 608.853797710282 668.274570923216 14683.3002014762 19454.1583548286 "NC"
"NationalCommitments" "R_NEU" "Yes" "2020" 1000.029535 81.287866 2655.45628 2655.45628 2594.957792 96.76096135 81.9119787 2087.774367 15433.401 4525.242 NA 0.317588132 6618.211 584.65 7392.61 0 60.03573182 47102.2421 34329.898 16538.2998 0 27692.51 23705.4717 47102.2421 16726.0884 26277.91 0 20732.13212 1972.515485 3277.27 116088.1581 0 0 0 37.25055504 11.5487945 25.5623823 0.13937824 41.70624687 30.30286621 0.0050971785543173 0.138643257 11.26473741 37.820493 5.1815946 32.6388984 36.85344551 1.176150143 31.99128388 4.862161632 78.26405867 0 5.462178577 -4.981534856 NA 0.480643721 -0.295633713 1356.576506 622.4906204 -4.981534856 0 779.19657 3514.399333 702.9534585 2655.96275 425.1299314 707.71171 0 1578.012388 3099.63556817005 2.72 1979.50691320619 685.663436 557.42440411566 737.476707403446 14579.9048222354 19429.476843682 "NC"
"NationalCommitments" "R_NEU" "Yes" "2025" 1161.612016 75.853195 0 2624.18894 2563.339179 96.9366385 81.22564613 2091.202024 15433.401 2795.021124 NA 0.325764698 6618.211 584.65 7392.61 0 60.03573182 0 0 0 0 0 0 51954.71096 15044.35041 26277.91 3000 14023.5527 2510.36403 3277.27 116088.1581 0 3000 3000 0 0 0 0 46.51125035 33.49258938 0.00446773502057114 0.121522393 12.89713858 0 0 0 33.05113216 1.055041109 28.69711817 4.354013991 79.2667488 0 87.78302545 -20.3153648 NA 67.46766065 -0.295633713 0 675.6685216 -3.490860167 -16.82450464 799.8464625 3897.779981 0 0 470.7643973 0 2400 2008.291224 3068.77999350327 3.06 1982.02968019253 788.4723704 321.779440591102 823.020773654588 14579.9048222354 13137.7008677572 "NC"
"NationalCommitments" "R_NEU" "Yes" "2030" 1311.97774 75.01661 0 2592.9216 2532.064541 97.12114725 80.55315163 2096.939874 15433.401 2632.010039 NA 0.328072214 6618.211 584.65 7392.61 0 60.03573182 0 0 0 0 0 0 52284.82598 14221.89592 26277.91 4000 13205.67174 2820.58446 3277.27 116088.1581 3.63797880709171e-12 1000 1000 20.02944456 0 19.8102996 0.21914496 46.68832674 33.56043289 0.00440082719489201 0.1197025 13.00819135 50.64665502 6.8261739 43.82048112 31.1226767 0.993616155 27.02635942 4.096317284 77.51536973 0 10.47715516 -26.79341719 NA -16.31626203 -0.295633713 0 674.6563283 -4.360744344 -22.43267285 792.4309481 3909.279216 0 0 472.6727322 0 3200 2256.467568 3038.56163369127 3.48 1987.28593891188 798.3136798 244.013950273788 831.012088392713 14579.9048222354 12370.6347792269 "NC"
"NationalCommitments" "R_NEU" "Yes" "2035" 1442.539742 73.219872 0 2561.654261 2500.789904 97.30565626 79.88065631 2091.643567 15433.401 2341.459873 NA 0.329627461 6618.211 584.65 7392.61 0 60.03573182 0 0 0 0 0 0 53338.41233 13165.28409 26277.91 5000 11747.88471 3228.334067 3330.332909 116088.1581 0 1000 1000 0 0 0 0 47.95006994 34.46992456 0.00432062205125978 0.11752092 13.36262446 0 0 0 28.71144415 0.916639236 24.93258721 3.778856945 76.36588038 0 20.747051 -33.5449496 NA -12.7978986 -0.295633713 0 702.9720352 -5.504108538 -28.04084106 805.3607529 4005.895424 0 0 481.1953186 0 4000 2582.667254 3008.54728500011 3.78 1984.522017919 822.8662229 137.549130590613 864.91717928657 14579.9048222354 11003.4199280433 "NC"
"NationalCommitments" "R_NEU" "Yes" "2040" 1556.954102 71.359765 0 2530.386921 2469.514981 97.49014873 79.20812781 2081.380231 15433.401 2289.335998 NA 0.331363835 6618.211 584.65 7392.61 0 60.03573182 0 0 0 0 0 0 52964.74226 12078.47582 26277.91 6000 11486.36185 3859.365493 3421.302678 116088.1581 0 1000 1000 0 0 0 0 47.36786851 34.01688035 0.00419370130687923 0.114068676 13.23691948 0 0 0 26.24954272 0.838044753 22.79481727 3.454725446 73.32177751 0 2.456935171 -40.922583 NA -38.46564783 -0.295633713 0 688.1404968 -7.273573729 -33.64900928 790.5616239 3959.000219 0 0 475.1549874 0 4800 3087.492394 2978.73311625216 4.01 1976.4686444465 817.788692 59.1038643904212 854.618364342746 14579.9048222354 10758.1454601287 "NC"
"NationalCommitments" "R_NEU" "Yes" "2045" 1662.600825 69.412855 0 2499.119581 2438.240072 97.67464202 78.53560136 2074.5213 15433.401 2287.929021 NA 0.33285714 6618.211 584.65 7392.61 0 60.03573182 0 0 0 0 0 0 52477.70744 10965.02893 26277.91 6000 11479.30258 5332.780297 3555.428856 116088.1581 0 0 0 0 0 0 0 46.68434474 33.50084685 0.00405955887165001 0.110420001 13.0730779 0 0 0 23.75176533 0.758354206 20.6272344 3.124530925 70.14047636 0 1.306456398 -43.76765462 NA -42.46119823 -0.295633713 0 674.2204821 -10.11864535 -33.64900928 775.6598854 3903.38941 0 0 467.7727554 0 4800 4266.224238 2949.11598340464 4.2 1966.14416957575 810.1634195 0 843.85092158311 14579.9048222354 10751.5247819474 "NC"
"NationalCommitments" "R_NEU" "Yes" "2050" 1763.430649 67.32002 0 2467.852242 2406.965256 97.85914075 77.86308566 2072.952912 15433.401 2285.626916 NA 0.334204621 6618.211 584.65 7392.61 0 60.03573182 0 0 0 0 0 0 51905.66839 9906.542275 26277.91 6000 11467.75215 6755.398272 3774.887013 116088.1581 0 0 0 20.98011868 0 20.7396462 0.24047248 45.87912245 32.89181721 0.00392150369955433 0.106664901 12.88064035 49.74056728 6.7604628 42.98010448 21.35294707 0.681777758 18.544355 2.808592069 66.93643582 0 2.137632769 -46.28230297 NA -44.1446702 -0.295633713 0 661.0486275 -12.6332937 -33.64900928 755.9553192 3835.330706 0 0 459.4562917 0 4800 5404.318617 2919.69258234745 4.46 1958.61031898082 800.438433 0 833.007573348659 14579.9048222354 10740.6919791384 "NC"
"NationalCommitments" "R_OEU" "Yes" "2000" 7400.83358 314.657331 2921.184222 2921.184222 2910.001356 126.8809263 89.18227588 2103.021152 57795.663 4316.074 1 0.279635352 37823.055 2893.806 25972.854 0 66.33713039 99321.32 66876.684 49914.52 0 85663.9 41734.106 99321.32 50067.49702 85663.9 0 36906.03702 0 4675.091963 276633.846 0 0 0 167.4054627 79.7579581 82.1704065 5.47709808 175.4583939 91.40440701 0.201260485 5.474285199 78.57970169 231.0371026 34.0398786 196.997224 214.9738789 6.807308581 185.1587934 29.81508547 389.9135841 0 0 0 NA 0 -0.518688704 65.45448 16824.11962 0 0 3013.183132 9115.684454 3913.020314 7413.99271 1885.296961 2723.211 0 8522.336916 3325.89689597526 NA 1967.69056186317 3855.213653 3607.60078610876 19152.4511431899 51466.8592070657 17009.9121130499 "NC"
"NationalCommitments" "R_OEU" "Yes" "2005" 8201.180302 320.566922 2923.383198 2923.383198 2913.643407 127.6538674 89.2137362 2102.02771 57795.663 4316.074 1 0.285046756 37823.055 2893.806 25972.854 0 66.33713039 93058.53 64351.418 48773.95 0 88032.46 46609.106 93058.53 48863.69823 85663.9 0 36867.40332 6771.182154 5409.132303 276633.846 0 0 0 161.1647956 75.3027163 80.3619999 5.50007936 160.7820937 82.65616164 0.202004168 5.494513357 72.63141867 215.6282521 31.7338203 183.8944318 201.9176531 6.395274866 173.9514764 27.96617671 361.0422097 0 6.468626797 -17.17775209 NA -10.7091253 -1.657536998 64.181754 15461.73374 -17.17775209 0 2813.264956 7915.761867 3736.201596 7277.53589 1633.084914 2554.984 0 8522.336916 3327.32760708582 NA 1971.22751684744 3603.663131 3427.29774408354 17555.9579669398 51466.8592070657 16993.4634157232 "NC"
"NationalCommitments" "R_OEU" "Yes" "2010" 8598.383543 327.237066 2918.099234 2918.099234 2905.685049 129.4427552 93.92029682 2094.660398 57795.663 4316.074 1 0.288231237 37823.055 2893.806 25972.854 0 66.33713039 89973.22 61790.588 47263.5 0 90401.02 49019.526 89973.22 47262.67618 85663.9 0 36822.7037 10652.92115 6258.424967 276633.846 0 0 0 146.4455427 62.5192089 77.8008231 6.12551072 134.9439685 68.44210878 0.225041531 6.121129653 60.38073004 208.950224 30.6545694 178.2956546 197.6389416 6.264504034 170.3945097 27.24443192 329.6694883 0 7.484271632 -27.02530139 NA -19.54102976 -2.913421843 27374.77364 13702.86931 -27.02530139 0 2578.920444 5650.226433 3684.877509 7045.46992 1112.529219 1814.946 0 8522.336916 3408.73820809691 NA 1965.33099751781 3558.835724 3273.52202916111 15570.6188909989 51466.8592070657 16974.4320902223 "NC"
"NationalCommitments" "R_OEU" "Yes" "2015" 8956.933753 328.817333 2899.742004 2899.742004 2891.731559 126.8908269 92.56887906 2089.434999 57736.826 4359.158 1 0.291387021 41573.225 3286.659 29227.163 0 66.33713039 89329.17 62619.796 45073.23 0 91922.38 49725.266 89329.17 45032.44325 85663.9 0 36770.98576 12596.28116 7241.065827 276633.846 0 0 0 150.6448768 61.2411534 83.850585 5.5531384 142.6858271 76.5979572 0.204109898 5.551789234 60.53608063 207.4988035 30.2495193 177.2492842 197.8767747 6.277176584 170.7392031 27.13757166 337.3138452 0 8.659383765 -31.95539423 NA -23.29601046 -3.248756644 27374.77364 13871.86183 -31.95539423 0 2494.109037 6725.749609 3649.504968 7903.67275 1302.756314 2045.92776 0 10077.02493 3392.57603023731 NA 1961.69528285729 3607.413488 3150.55960849322 15807.7056683703 51677.8455673316 16371.0266540501 "NC"
"NationalCommitments" "R_OEU" "Yes" "2020" 9167.533582 329.725154 3066.441705 3066.441705 3050.160552 136.970347 98.8295187 2088.651595 57857.738 4338.945 1 0.287961298 43792.066 3455.693 31213.873 1.858 75.6175257 88480.0254 61867.305 44417.2449 0 92893.14 48277.2217 88480.0254 44347.46095 85663.9 0 36711.14754 13053.3201 8377.992 276633.846 0 0 0 151.7331818 63.4149098 82.9661742 5.35209776 146.3003364 78.32430167 0.196715416 5.350659318 62.62537536 202.6686305 29.4573006 173.2113299 194.277634 6.163818594 167.6558658 26.62176818 337.0456619 0 8.856449764 -33.11485227 NA -24.25840251 -3.532308384 27374.77364 14057.04056 -33.11485227 0 2379.135262 7012.170183 3617.587961 7755.90922 1412.224526 2329.73271 0 10442.65608 3581.83448041339 NA 1961.04370617605 3572.547918 3101.9044345212 15883.2940763048 51652.8507550896 16077.1470441584 "NC"
"NationalCommitments" "R_OEU" "Yes" "2025" 10794.40793 330.683523 0 3019.602447 3002.661304 134.8893432 97.25325598 2089.800213 57857.738 2947.710293 1 0.339912588 43792.066 3455.693 31213.873 1.858 84.59818209 0 0 0 0 0 0 89983.86995 42307.29219 85663.9 2000 33808.0417 13414.9445 9455.797665 276633.846 0 2000 2000 0 0 0 0 146.3091662 77.01936244 0.188344314 5.122965349 64.16683844 0 0 0 183.6605766 5.826965792 158.4934695 25.16710708 326.1738417 0 42.8109267 -38.06767633 NA 4.743250368 -3.795901127 0 14795.9813 -27.92011172 -10.14756461 2420.930401 6501.124749 0 0 1376.275744 0 1600 10731.9556 3497.54176687193 NA 1961.71669899575 3783.100406 2489.44820403393 16765.7472800832 51652.8507550896 14926.6684247473 "NC"
"NationalCommitments" "R_OEU" "Yes" "2030" 12475.08454 328.150565 0 2972.763188 2956.179558 132.8674451 95.70837563 2088.012037 57857.738 2932.934152 1 0.50000179 43792.066 3455.693 31213.873 1.858 93.28210961 0 0 0 0 0 0 89524.64754 40050.60013 85663.9 2666.666667 33638.57037 15181.85077 9907.610529 276633.846 0 666.6666667 666.6666667 82.39857614 0 77.0496363 5.34893984 143.6254175 74.91202018 0.184458407 5.017268674 63.69612863 208.4227031 30.5962839 177.8264192 173.1154348 5.492443671 149.3944679 23.72096697 313.1553818 0 3.981537034 -45.93264674 NA -41.95110971 -3.585470539 0 15517.07061 -32.4025606 -13.53008614 2396.444494 6162.555141 0 0 1333.206616 0 2133.333333 12145.48061 3416.82622231181 NA 1958.94998098651 3824.44153 2073.87897464924 17429.8831085253 51652.8507550896 14859.5082340709 "NC"
"NationalCommitments" "R_OEU" "Yes" "2035" 14119.54844 325.362201 0 2925.92393 2909.722367 130.847217 94.165785 2084.488931 57857.738 2918.144769 1 0.500001809 43792.066 3455.693 31213.873 1.858 93.28681538 0 0 0 0 0 0 88263.18588 37572.66504 85663.9 3333.333333 33468.94716 17969.5055 10362.30908 276633.846 0 666.6666667 666.6666667 0 0 0 0 140.4226168 73.17215571 0.178211377 4.847349456 62.40311162 0 0 0 161.7434665 5.13098225 139.5627172 22.18074926 298.5806127 0 4.006966775 -56.38714492 NA -52.38017815 -3.585470539 0 16031.02134 -39.47453724 -16.91260768 2356.399581 6017.361781 0 0 1309.980724 0 2666.666667 14375.6044 3338.38197927772 NA 1954.19455807306 3753.83849 1752.0845988985 17861.0111987773 51652.8507550896 14792.2878545132 "NC"
"NationalCommitments" "R_OEU" "Yes" "2040" 15677.9169 321.58904 0 2879.084671 2863.244496 128.8255244 92.62147028 2079.829067 57857.738 2904.17047 1 0.500001827 43792.066 3455.693 31213.873 1.858 93.28849164 0 0 0 0 0 0 86905.64997 34938.7274 85663.9 4000 33308.67236 21177.50835 10639.38792 276633.846 0 666.6666667 666.6666667 0 0 0 0 137.0087758 71.32696914 0.171698146 4.670189574 61.01161708 0 0 0 149.7278725 4.748927484 129.1708276 20.55704491 283.1511777 0 2.441718071 -67.9080205 NA -65.46630243 -3.585470539 0 16473.65077 -47.61289129 -20.29512921 2315.001852 5864.257609 0 0 1285.022844 0 3200 16942.00668 3262.00073829249 NA 1948.59338208709 3677.708573 1415.51339962863 18226.6034462271 51652.8507550896 14728.772178271 "NC"
"NationalCommitments" "R_OEU" "Yes" "2045" 17133.69811 316.866684 0 2832.245413 2816.771656 126.80416 91.07768407 2075.751064 57857.738 2903.78818 1 0.500001849 43792.066 3455.693 31213.873 1.858 93.29900408 0 0 0 0 0 0 85254.54042 32115.21263 85663.9 4000 33304.28778 25573.21015 10722.69502 276633.846 0 0 0 0 0 0 0 132.9617772 69.15674257 0.164920199 4.485829419 59.31920518 0 0 0 136.9881731 4.344135096 118.1604746 18.82769846 266.3644797 0 0.734132108 -79.05943749 NA -78.32530538 -3.585470539 0 16817.45922 -58.76430828 -20.29512921 2269.065453 5685.878961 0 0 1253.971613 0 3200 20458.56812 3187.56118156478 NA 1943.98324919234 3583.601111 1070.76978883182 18470.2212948941 51652.8507550896 14727.0346027835 "NC"
"NationalCommitments" "R_OEU" "Yes" "2050" 18482.30659 311.179505 0 2785.406154 2770.315645 124.7839326 89.53549439 2073.84622 57857.738 2903.78818 1 0.500001866 43792.066 3455.693 31213.873 1.858 93.31488582 0 0 0 0 0 0 83653.59499 29538.33578 85663.9 4000 33304.28778 29751.03243 10722.69502 276633.846 0 0 0 81.51928374 0 76.2036639 5.31561984 129.0673308 67.08946299 0.158075571 4.299655545 57.67821225 195.6260616 28.8025374 166.8235242 125.1789189 3.968792954 107.9511683 17.22775055 250.6607791 0 0 -89.65811786 NA -89.65811786 -3.585470539 0 17081.82766 -69.36298865 -20.29512921 2210.24187 5514.824261 0 0 1223.099568 0 3200 23800.82594 3114.94209721481 NA 1941.10694526675 3491.48693 754.777043924874 18642.2122763719 51652.8507550896 14727.0346027835 "NC"
"NationalCommitments" "R_SSA" "Yes" "2000" 706.3663858 496.943605 2106.999249 2106.999249 2102.686218 44.48416963 51.69698789 2086.282322 337812.55 171976.107 0.17 0.438894346 120670.201 80865.567 98904.023 170.801 67.40029417 162971.7957 124738.382 577035.5606 0 497966.918 480775.7257 162971.7957 555585.4298 497966.918 0 500730.4122 0 1495.444378 1718750 0 0 0 49.92767508 14.9992465 15.1853793 19.74304928 57.35498723 20.48640564 0.727191633 19.77961241 17.08896917 282.6496477 93.4650171 189.1846306 228.118096 5.548861511 150.9290331 77.18906288 285.4730832 0 0 0 NA 0 0 10496.3514 8533.810596 0 0 27927.07916 1484.108854 624.3242196 908.683 313.8607707 473.099 8000 393572.7469 2278.46347411977 NA 1875.46359476146 711.3062207 9566.47822288573 9505.29009561283 332967.33324803 245402.000961913 "NC"
